,row_id,order_id,order_date,ship_date,ship_mode,custumer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,order_year,order_month,shipping_delay,sales_log
2755,2756,CA-2016-155306,2016-04-17,2016-04-21,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122.0,West,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1447.65,2016,4,4 days,7.278387367250055
2756,2757,CA-2016-155306,2016-04-17,2016-04-21,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,11.96,2016,4,4 days,2.561867690924129
2757,2758,CA-2017-127775,2017-06-11,2017-06-13,Second Class,ES-14020,Erica Smith,Consumer,United States,New York City,New York,10035.0,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,239.97,2017,6,2 days,5.484672444414411
2758,2759,CA-2017-146171,2017-03-11,2017-03-15,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,31907.0,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",76.92,2017,3,4 days,4.3556826593342794
2759,2760,CA-2017-146171,2017-03-11,2017-03-15,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,31907.0,South,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,481.32,2017,3,4 days,6.17860779418115
2760,2761,CA-2015-129574,2015-05-26,2015-05-29,First Class,Dp-13240,Dean percer,Home Office,United States,Murray,Utah,84107.0,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",48.4,2015,5,3 days,3.899950424193877
2761,2762,CA-2018-126536,2018-10-12,2018-10-14,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110.0,West,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,0.99,2018,10,2 days,0.688134638736401
2762,2763,CA-2018-126536,2018-10-12,2018-10-14,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110.0,West,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,101.84,2018,10,2 days,4.633174382397689
2763,2764,CA-2018-165757,2018-06-22,2018-06-28,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,10.332,2018,6,6 days,2.42763058196827
2764,2765,CA-2018-165757,2018-06-22,2018-06-28,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,31.155,2018,6,6 days,3.4705679595868264
2765,2766,CA-2018-165757,2018-06-22,2018-06-28,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,8.928,2018,6,6 days,2.295359047902306
2766,2767,CA-2018-167752,2018-01-15,2018-01-18,First Class,RW-19690,Robert Waldorf,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,34.384,2018,1,3 days,3.5662597405660255
2767,2768,CA-2018-167752,2018-01-15,2018-01-18,First Class,RW-19690,Robert Waldorf,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1924.16,2018,1,3 days,7.562764360150985
2768,2769,US-2016-122140,2016-04-02,2016-04-07,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,32.192,2016,4,5 days,3.5023088830305666
2769,2770,US-2016-122140,2016-04-02,2016-04-07,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220.0,Central,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,50.12,2016,4,5 days,3.9341758100692794
2770,2771,US-2016-122140,2016-04-02,2016-04-07,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,75220.0,Central,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,47.976,2016,4,5 days,3.8913303822030567
2771,2772,CA-2017-163986,2017-09-03,2017-09-10,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Waukesha,Wisconsin,53186.0,Central,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,54.5,2017,9,7 days,4.0163830207523885
2772,2773,CA-2018-158967,2018-12-10,2018-12-12,First Class,BT-11680,Brian Thompson,Consumer,United States,Fort Lauderdale,Florida,33311.0,South,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,19.104,2018,12,2 days,3.000918800241291
2773,2774,CA-2017-131576,2017-11-22,2017-11-26,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Detroit,Michigan,48205.0,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,49.44,2017,11,4 days,3.920784511096719
2774,2775,CA-2018-143455,2018-11-11,2018-11-18,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Springfield,Ohio,45503.0,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,10.368,2018,11,7 days,2.4308023907947995
2775,2776,CA-2017-144729,2017-10-21,2017-10-25,Standard Class,JE-15745,Joel Eaton,Consumer,United States,San Diego,California,92037.0,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44,2017,10,4 days,5.046259805069185
2776,2777,CA-2016-127019,2016-12-21,2016-12-25,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Colorado Springs,Colorado,80906.0,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,60.984,2016,12,4 days,4.126876287224586
2777,2778,CA-2016-138534,2016-07-17,2016-07-19,Second Class,JM-15535,Jessica Myrick,Consumer,United States,Bakersfield,California,93309.0,West,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",195.466,2016,7,2 days,5.280489388348425
2778,2779,CA-2018-108322,2018-04-30,2018-05-05,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,33068.0,South,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,23.68,2018,5,5 days,3.205993199037187
2779,2780,CA-2018-108322,2018-04-30,2018-05-05,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,33068.0,South,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.376,2018,5,5 days,1.2166915767337105
2780,2781,CA-2018-167668,2018-05-06,2018-05-08,First Class,TC-21295,Toby Carlisle,Consumer,United States,New York City,New York,10035.0,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,59.2,2018,5,2 days,4.097672352314776
2781,2782,CA-2018-146724,2018-11-20,2018-11-27,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Lakeville,Minnesota,55044.0,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",22.0,2018,11,7 days,3.1354942159291497
2782,2783,CA-2017-139878,2017-11-11,2017-11-16,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,Detroit,Michigan,48234.0,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,257.98,2017,11,5 days,5.556750838640694
2783,2784,US-2017-106677,2017-11-05,2017-11-10,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,23.988,2017,11,5 days,3.2183957096313236
2784,2785,CA-2017-116974,2017-10-09,2017-10-15,Standard Class,MP-17965,Michael Paige,Corporate,United States,Troy,Ohio,45373.0,East,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976,2017,10,6 days,3.217915363773076
2785,2786,CA-2016-149972,2016-09-21,2016-09-23,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Los Angeles,California,90036.0,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,601.536,2016,9,2 days,6.4011474146171325
2786,2787,CA-2016-149972,2016-09-21,2016-09-23,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Los Angeles,California,90036.0,West,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9,2016,9,2 days,2.186051276738094
2787,2788,US-2015-117744,2015-12-02,2015-12-06,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415.0,Central,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58.36,2015,12,4 days,4.083620598859125
2788,2789,US-2015-117744,2015-12-02,2015-12-06,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415.0,Central,OFF-AR-10000940,Office Supplies,Art,Newell 343,16.464,2015,12,4 days,2.8601416192476425
2789,2790,US-2015-117744,2015-12-02,2015-12-06,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,78415.0,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96,2015,12,4 days,3.7125959807312525
2790,2791,CA-2015-125514,2015-09-21,2015-09-22,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104.0,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,25.96,2015,9,1 days,3.2943542860441064
2791,2792,CA-2015-125514,2015-09-21,2015-09-22,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104.0,Central,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,36.27,2015,9,1 days,3.618188713491167
2792,2793,CA-2015-125514,2015-09-21,2015-09-22,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,68104.0,Central,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,6.48,2015,9,1 days,2.012232791986386
2793,2794,CA-2015-154599,2015-04-12,2015-04-17,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278.0,West,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,1075.088,2015,4,5 days,6.981087521764186
2794,2795,CA-2015-154599,2015-04-12,2015-04-17,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278.0,West,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,438.368,2015,4,5 days,6.085337330716824
2795,2796,CA-2015-154599,2015-04-12,2015-04-17,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278.0,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.088,2015,4,5 days,2.94905986535556
2796,2797,CA-2015-154599,2015-04-12,2015-04-17,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,90278.0,West,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,308.499,2015,4,5 days,5.73495486110166
2797,2798,CA-2018-158743,2018-10-20,2018-10-27,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",13.36,2018,10,7 days,2.664446563620078
2798,2799,CA-2018-158743,2018-10-20,2018-10-27,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,39.96,2018,10,7 days,3.7125959807312525
2799,2800,CA-2018-158743,2018-10-20,2018-10-27,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209.0,South,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,145.85,2018,10,7 days,4.989411657644629
2800,2801,CA-2017-153318,2017-10-25,2017-10-28,First Class,JS-15595,Jill Stevenson,Corporate,United States,Miami,Florida,33180.0,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,783.96,2017,10,3 days,6.665632761070125
2801,2802,US-2016-110163,2016-11-01,2016-11-04,First Class,GA-14725,Guy Armstrong,Consumer,United States,Salem,Oregon,97301.0,West,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,7.88,2016,11,3 days,2.1838015570040787
2802,2803,CA-2018-143329,2018-11-03,2018-11-08,Standard Class,DL-13330,Denise Leinenbach,Consumer,United States,Las Cruces,New Mexico,88001.0,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,2018,11,5 days,3.7464405646384678
2803,2804,CA-2016-159380,2016-05-12,2016-05-16,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,12.84,2016,5,4 days,2.6275629501895237
2804,2805,CA-2016-159380,2016-05-12,2016-05-16,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,25.68,2016,5,4 days,3.283914221047423
2805,2806,CA-2016-122623,2016-09-07,2016-09-11,Standard Class,CC-12145,Charles Crestani,Consumer,United States,El Paso,Texas,79907.0,Central,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",47.516,2016,9,4 days,3.881893640446634
2806,2807,CA-2016-148635,2016-07-25,2016-07-27,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115.0,West,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,9.42,2016,7,2 days,2.343727036325221
2807,2808,CA-2016-148635,2016-07-25,2016-07-27,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115.0,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,12.96,2016,7,2 days,2.6361960973342264
2808,2809,CA-2016-148635,2016-07-25,2016-07-27,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115.0,West,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",704.9,2016,7,2 days,6.5594735844014265
2809,2810,CA-2016-148635,2016-07-25,2016-07-27,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115.0,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,561.568,2016,7,2 days,6.332512015660991
2810,2811,CA-2016-135685,2016-11-16,2016-11-18,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209.0,Central,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,179.82,2016,11,2 days,5.19750206130922
2811,2812,CA-2016-135685,2016-11-16,2016-11-18,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209.0,Central,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",185.58,2016,11,2 days,5.228860101532815
2812,2813,CA-2016-135685,2016-11-16,2016-11-18,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209.0,Central,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",214.11,2016,11,2 days,5.371149525197707
2813,2814,CA-2016-135685,2016-11-16,2016-11-18,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209.0,Central,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,999.96,2016,11,2 days,6.908714818476837
2814,2815,CA-2016-135685,2016-11-16,2016-11-18,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,53209.0,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,2016,11,2 days,6.483947976626108
2815,2816,CA-2016-104626,2016-09-01,2016-09-08,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038.0,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,114.6,2016,9,7 days,4.750135956238277
2816,2817,CA-2016-104626,2016-09-01,2016-09-08,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038.0,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",60.74,2016,9,7 days,4.122932019074013
2817,2818,CA-2016-104626,2016-09-01,2016-09-08,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038.0,East,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,124.36,2016,9,7 days,4.831189598047765
2818,2819,CA-2016-104626,2016-09-01,2016-09-08,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038.0,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,1088.76,2016,9,7 days,6.993712767493008
2819,2820,CA-2017-160500,2017-05-05,2017-05-08,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,92024.0,West,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,6.72,2017,5,3 days,2.0438143640366846
2820,2821,CA-2017-160500,2017-05-05,2017-05-08,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,92024.0,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,298.776,2017,5,3 days,5.703035529095143
2821,2822,CA-2017-100202,2017-12-31,2018-01-05,Standard Class,BD-11620,Brian DeCherney,Consumer,United States,Anaheim,California,92804.0,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.376,2018,1,5 days,5.714972960291848
2822,2823,CA-2018-131016,2018-09-18,2018-09-20,First Class,DC-12850,Dan Campbell,Consumer,United States,Arlington,Texas,76017.0,Central,OFF-AR-10000122,Office Supplies,Art,Newell 314,8.928,2018,9,2 days,2.295359047902306
2823,2824,CA-2018-131016,2018-09-18,2018-09-20,First Class,DC-12850,Dan Campbell,Consumer,United States,Arlington,Texas,76017.0,Central,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,47.584,2018,9,2 days,3.8832942585952743
2824,2825,US-2015-112914,2015-09-25,2015-09-30,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,77041.0,Central,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,33.792,2015,9,5 days,3.549387475295337
2825,2826,US-2015-112914,2015-09-25,2015-09-30,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,77041.0,Central,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,300.5328,2015,9,5 days,5.708878799636505
2826,2827,US-2015-112914,2015-09-25,2015-09-30,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,77041.0,Central,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2.724,2015,9,5 days,1.3147983594148207
2827,2828,US-2015-112914,2015-09-25,2015-09-30,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,77041.0,Central,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,3.264,2015,9,5 days,1.4502076868635434
2828,2829,CA-2017-124149,2017-04-23,2017-04-26,First Class,MJ-17740,Max Jones,Consumer,United States,Lancaster,Ohio,43130.0,East,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,108.336,2017,4,3 days,4.694425709662499
2829,2830,CA-2017-124149,2017-04-23,2017-04-26,First Class,MJ-17740,Max Jones,Consumer,United States,Lancaster,Ohio,43130.0,East,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,55.92,2017,4,3 days,4.041646773221651
